Z_PK,LATITUDE,LONGITUDE
4841,49.839868,23.887378
4842,49.181027,23.540653
4843,49.671118,23.820241
4844,49.806322,24.203313
4845,49.034033,23.031735
4846,49.962759,24.435273
4847,49.239422,23.013338
4848,50.312678,24.189347
4849,49.834332,24.126757
4850,49.819823,23.908997
4851,49.87378,23.951053
4853,50.414684,24.566543
4854,49.649574,24.287904
4855,49.274803,22.9837
4856,48.31515,35.526434
4857,49.606589,24.229681
4858,50.019088,24.032625
4859,49.279454,23.410467
4860,49.662039,24.592801
4861,49.852136,24.027512
4862,49.78948,23.716743
4863,49.231201,23.817021
4865,49.788297,24.145876
4866,49.90465,23.308602
4867,49.286164,23.879784
4868,50.279491,25.023796
4869,50.205511,23.647558
4870,49.38272,24.142568
4871,49.818543,23.987785
4872,49.595504,23.009325
4874,49.92196,23.551097
4875,49.782607,23.962308
4876,49.870491,24.032578
4877,49.881235,23.835892
4878,49.675805,22.80778
4879,49.643144,24.314543
4880,49.609731,24.356090000000002
4881,49.79068,24.059282
4882,49.793983,24.061722
4883,49.394017,22.916094
4884,50.306881,24.830516
4885,49.7079,23.912335
4886,49.20131,23.023947
4887,50.09529,23.791914
4889,50.457855,26.034986
4890,49.603195,33.187633
4891,49.927221,24.363729
4892,49.991459,24.244246
4893,49.787323,24.017054
4894,50.391757,24.019277
4895,50.130413,23.822716
4896,49.306572,22.879623
4898,49.883895,24.07528
4899,50.128603,23.679755
4900,50.046987,23.280348
4901,50.366595,23.748845
4902,49.988485,24.289591
4903,49.676273,22.910084
4904,49.443386,22.885922
4905,49.484281,23.108459
4906,49.53213,26.208459
4907,49.872065,24.133039
4909,49.824225,23.91016
4910,50.048006,23.428029
4911,48.836883,23.18069
4912,49.668105,23.485843
4913,49.834911,23.204187
4914,49.699236,24.104184
4915,50.011918,24.105909
4916,49.836143,24.070201
4917,49.674389,24.185024
4918,49.189853,23.307306
4919,49.914004,23.73768
4920,48.914871,23.398395999999998
4922,49.876023,24.093865
4923,49.846107,24.137001
4924,49.445883,23.992697
4925,50.197681,23.79444
4926,50.199372,23.732757
4927,49.442984,23.002721
4928,49.80608,24.062312
4929,49.703258,24.045113
4930,48.901234,23.183855
4932,49.846937,24.028802
4933,50.056846,24.686056
4934,50.597815,27.593092
4935,49.572718,22.783583
4936,50.064336,23.37817
4937,48.991751,23.178676
4938,50.396659,24.230249
4939,49.502009,23.154587
4940,49.810882,23.996783
4942,49.615225,23.875186
4943,49.830101,24.031246
4944,49.830653,24.00325
4945,49.922322,24.546418
4946,49.897096,23.631614
4947,50.107217,23.851323
4948,49.813598999999996,23.930883
4949,49.871696,24.03951
4950,50.335586,25.034504
4951,49.445221,23.222777
4953,49.963011,24.871167
4954,47.749985,29.528961
4955,49.857760999999996,24.021306
4956,49.337853,23.470964
4957,49.791354,23.157412
4958,50.020603,32.975342
4959,49.901348,24.14879
4960,48.550726,35.855451
4961,49.797047,24.071817
4962,49.819571,24.874029
4963,50.109778,24.333253
4964,49.663135,25.216039
4965,49.230944,23.336584
4967,49.836285,23.996765
4968,49.469415,24.131865
4969,49.822557,23.925238
4970,49.972186,25.311546
4971,49.848705,23.969482
4972,49.809763,23.84557
4973,49.865189,24.050927
4974,49.593423,23.671537
4975,49.872743,23.9581
4976,49.829428,23.949214
4977,49.84399,23.958304
4978,49.918354,23.531781
4979,49.623336,24.650393
4980,49.536846,24.326077
4981,49.399441,23.672186
4982,48.293403,24.564699
4983,49.925585,23.566656000000002
4984,49.207649,24.205985
4986,49.641045,22.789531
4987,50.032008,24.972373
4988,49.804908,23.072121
4989,49.783639,24.067515
4990,49.720411,24.203859
4992,49.920403,24.222991
4993,49.979349,24.436319
4994,49.483562,23.994599
4995,50.196044,23.539354
4996,49.771691,23.962367
4997,49.939674,23.194945
4998,49.876123,23.873495
4999,49.872982,24.050711
5000,49.834382,23.87835
5001,49.176944,24.046633
5002,50.227505,24.377404
5004,49.299474000000004,23.052724
5005,49.772414,23.85122
5006,49.328809,22.933459
5007,49.724115,23.924476
5008,49.800252,23.379191
5009,49.731654,24.884975
5010,50.212401,23.489479
5012,50.340614,24.391429
5013,49.837431,24.059667
5014,50.030639,24.230306
5015,50.172549,23.785534
5016,49.537442,22.869479
5017,50.230989,24.566176
5018,49.918725,24.186863
5019,50.359148,24.283352
5020,49.785983,24.146635
5022,49.379487,23.457151
5023,49.820589,23.400138
5024,50.012006,23.329014
5025,49.81225,23.999932
5026,50.123233,23.860722
5027,49.539155,22.924026
5029,49.945029,23.987481
5030,49.791381,23.480358
5031,49.799446,24.047734
5032,49.816578,24.050754
5033,49.855548,23.043853
5034,49.861685,23.966287
5036,49.236663,23.645692
5037,49.15205,23.024661
5038,49.667395,24.559325
5039,49.779849,23.976122
5040,49.092005,23.585211
5042,49.221034,23.109308
5043,50.338656,24.644216
5044,49.629866,24.28606
5045,49.618483,22.967316
5046,49.81354,24.140436
5047,49.891347,25.258113
5048,49.678404,24.304926
5049,50.383402,24.574515
5050,49.500961,23.969863
5052,50.055527,23.982867
5053,49.874416,24.10632
5054,49.2556,23.961315
5056,49.802717,24.341523
5057,49.789416,24.336301
5058,49.818246,23.900262
5059,49.238674,23.340809
5060,50.311592,24.569216
5062,49.80958,23.644266000000002
5063,50.231384,24.561803
5064,50.217118,23.556911
5065,49.802377,24.135651
5066,49.332902,24.361122
5067,49.146042,23.874929
5068,49.284989,23.499189
5069,49.673862,22.992609
5070,49.840111,24.049031
5072,49.076015,22.997525
5073,49.26482,23.863619
5074,49.274406,24.21277
5075,50.075291,23.308204
5076,49.353337,24.032569
5078,49.309277,22.905192
5079,49.803977,23.999752
5080,49.741131,24.235482
5081,49.280455,24.047618
5082,49.612789,23.004318
5083,49.666754,24.27301
5084,50.061322,24.498108
5086,49.90127,23.935702
5087,49.634503,23.920321
5088,49.723232,23.918831
5089,49.206617,24.272713
5090,49.667353,23.252877
5091,49.51051,22.781372
5092,49.990733,23.195407
5093,49.488506,23.119361
5094,50.107977,24.205429
5095,49.823845,23.90329
5096,49.633223,23.861062
5097,50.002331,25.1149
5099,50.38511,24.218897
5100,49.476913,24.120484
5101,49.553659,24.222517
5102,49.580005,22.806873
5103,50.17532,23.656971
5104,49.979595,24.078451
5105,49.852298,24.027476
5106,49.323198,23.660792
5107,49.41552,23.703229
5108,49.526844,23.471238
5109,49.823208,24.505282
5111,49.619133,23.817373
5112,49.565306,23.070372
5113,49.184806,23.401437
5114,50.150112,24.405727
5115,49.860744,24.256214
5116,49.921687,23.724354
5117,49.212174,23.018267
5118,49.827642,23.640184
5119,49.864135,24.05245
5120,49.414658,24.310198
5121,49.875083000000004,24.10214
5122,49.715738,23.911622
5124,49.965051,24.607204
5125,49.750063,24.301202
5126,49.988768,24.282185
5127,50.957008,28.634609
5128,49.842843,23.860827
5129,49.830105,24.069063
5130,48.92192,22.986433
5131,50.14471,24.944291
5132,49.954562,23.544554
5133,49.840286,24.084869
5135,49.715727,22.923998
5136,50.271166,25.026979
5137,49.878323,23.766046
5138,49.841714,23.968567
5139,49.801754,23.045189
5140,49.205596,23.223212
5141,50.231689,24.692258
5142,49.00007,24.159935
5143,49.677718,23.810598
5144,49.732368,24.731382
5145,49.003263,23.463394
5146,49.6784,23.604468
5147,49.796715,23.323232
5149,49.538694,24.357253
5150,49.747349,24.15024
5151,49.184877,23.744447
5152,50.299983,24.596253
5153,49.892443,23.268269
5154,49.124539,22.93607
5155,49.75382,24.520838
5156,49.847848,23.96611
5157,50.013992,23.948501
5158,50.345405,23.740874
5159,49.88059,23.947339
5161,49.659539,24.653107
5162,49.802429,24.014631
5163,49.834538,23.960077
5164,49.19368,23.521152
5165,49.815135,24.020077
5167,49.751726,24.141787
5168,49.792717,24.065565
5169,49.678502,23.906252
5170,48.89582,23.507413
5171,49.621161,23.670907
5172,48.361508,22.461033
5174,49.875479,23.937883
5175,50.000175,24.646083
5176,49.397695,22.883344
5177,49.432987,24.076363
5178,49.709636,24.491655
5179,49.740405,25.085977
5180,49.734354,24.476647
5181,50.216728,24.964388
5182,49.933065,24.450759
5183,49.872762,24.176459
5185,49.780729,24.088441
5186,49.599368,24.541675
5187,49.90374,23.960199
5188,49.913852,23.737482
5189,49.537697,23.653977
5190,49.406498,23.13799
5191,49.87843,23.08551
5192,49.018662,23.897803
5193,50.121008,24.348112
5194,49.516214,23.197899
5195,49.871812,24.038945
5196,50.311077,24.196121
5198,49.754528,23.65394
5199,49.832482,23.97916
5200,49.827219,23.132818
5201,49.888535,24.020224
5202,49.590977,22.945869
5203,50.021317,24.300123
5204,49.192717,22.947541
5205,49.92656,24.493713
5206,51.311626,26.891815
5207,49.815708,24.070388
5208,49.861898,23.992267
5209,49.783841,24.052264
5210,49.751407,23.621027
5211,49.931154,24.620104
5212,49.822563,23.96569
5214,49.923599,24.590924
5215,50.018255,24.176875
5216,49.800265,24.030591
5217,49.393619,23.562936
5218,49.400718,24.30944
5219,49.836868,24.012822
5220,49.689715,24.044216
5221,49.418219,23.223885
5222,49.046986,32.074167
5224,50.114188,23.865323
5225,49.277349,22.979885
5226,49.658419,23.681582
5227,50.070302,24.734928
5228,49.811634,23.859669
5230,47.685341,32.5768
5231,49.73754,23.907198
5232,49.629453,23.72195
5233,49.92202,23.371442
5234,50.098973,24.357126
5235,48.041441,30.8513
5237,49.438623,24.314567
5238,49.952549,23.854528
5239,49.24277,23.836587
5240,50.160719,24.464627
5241,49.989197,24.219181
5242,49.679619,24.186245
5244,49.314689,24.226038
5245,50.234016,23.946767
5246,49.700861,24.044555
5247,49.385325,23.263743
5248,49.865472,24.010702
5249,49.837662,24.032959
5250,49.952476,23.13036
5252,49.530748,23.176106
5253,49.802527,24.129742
5254,49.830246,24.02387
5255,50.009415,24.12666
5256,49.369762,24.157777
5258,49.769395,24.267983
5259,49.836957,23.731086
5260,50.197666,23.794244
5261,49.884013,24.0758
5262,49.814127,24.302419
5263,49.239968,24.254147
5264,49.813019,24.000462
5266,49.757386,23.647795
5267,49.988548,24.241896
5268,49.813568,23.930723
5269,49.483601,23.994884
5270,49.207786,24.206081
5272,49.785716,24.059207
5273,49.549494,23.986589
5274,49.904789,23.627526
5275,49.383988,24.13458
5276,49.187248,23.532524
5277,49.295902,23.546652
5278,49.922039,23.550539
5279,49.872777,23.957309
5281,49.798449,23.382689
5282,49.788803,24.14509
5283,49.090554,23.584682
5284,49.063201,23.871917
5286,48.605198,23.082944
5287,49.825558,23.990446
5288,49.78976,25.077115
5289,50.379556,24.646724
5291,49.806952,24.214671
5292,49.253654,23.923619
5293,49.804505,23.077435
5294,49.638566,24.326135
5296,49.791564,24.313094
5297,49.891743,24.105099
5298,49.599127,23.774881
5299,49.49955,24.219904
5300,49.476718,24.12083
5301,49.844085,23.839104
5303,49.184741,24.41017
5304,50.123768,23.860264
5305,50.180898,24.706818
5306,49.181102,23.540671
5307,49.506177,22.935345
5308,49.931422,24.006419
5309,49.920008,24.345421
5310,49.72364,23.71069
5311,50.216569,23.676241
5312,49.671201,23.82033
5313,49.859449,25.237889
5315,50.045158,23.234344
5316,49.055507,23.037286
5317,49.659213,24.653357
5318,49.285498,23.878974
5319,50.35011,23.787399
5320,49.839776,23.886858
5322,49.749192,23.336511
5323,49.306305,22.880547
5324,50.162228,24.765042
5325,49.781992,23.963729999999998
5326,50.099451,24.343463
5327,49.794613,24.063628
5328,50.039099,24.092107
5329,49.5429,22.882342
5330,49.628058,24.226545
5331,49.529447,26.138998
5333,50.064366,23.378488
5334,49.353853,23.555513
5335,48.901468,23.213249
5336,49.634759,24.903007
5337,50.109679,24.333119
5338,49.84715,24.081409
5339,49.873871,23.951539
5340,49.846339,24.025061
5342,49.846511,24.028931
5343,49.79198,24.058257
5344,49.822711,23.924234
5345,49.216353,23.361396
5346,49.455964,24.311597
5347,49.278739,23.409639
5348,49.786371,23.676504
5349,49.679934,22.99362
5350,48.800079,23.1896
5351,48.345283,24.577028
5352,49.843939,23.958552
5353,49.944912,23.987432
5354,50.09521,23.791351
5356,49.614904,23.027567
5357,49.894381,23.844926
5358,49.324239,22.822166
5359,49.564031,24.278789
5360,49.484213,23.109019
5361,49.625482,22.922743
5362,49.206925,24.272177
5363,50.485239,26.066026
5364,49.910376,24.069674
5365,50.019628,23.428645
5366,49.646673,23.476348
5367,49.660451,24.277341
5368,49.444683,22.893281
5369,49.745154,23.766299
5371,49.211441,23.012722
5372,49.647161,23.856747
5373,49.882649,23.087762
5374,49.796354,23.412709
5375,49.907375,23.464505
5376,49.992351,24.245608
5377,49.626387,23.948619
5378,49.231029,23.33633
5380,49.807149,23.998647
5381,50.208699,23.549233
5382,49.832733,24.927708
5383,49.784431,33.207376
5384,49.661989,24.593162
5385,49.972069,25.31212
5386,50.068955,23.903347
5387,49.823484,23.878428
5388,49.829116,24.000692
5389,50.336457,25.034343
5390,49.382672,23.103654
5392,49.629282,22.787662
5393,49.945996,23.978415
5394,49.876812,24.066763
5395,49.975515,24.076664
5396,50.376596,24.543505
5397,49.189628,23.307075
5398,49.686938,23.660499
5399,46.467743,30.740749
5400,49.73856,24.247865
5401,49.796821,24.052567
5402,49.592569,23.066134
5403,49.816854,23.895299
5404,50.011954,24.106744
5406,49.666729,23.491266
5407,49.228232,24.281375
5408,49.834392,24.016049
5409,49.802873,24.00689
5410,49.337471,23.470473
5411,49.941267,23.194941
5412,49.410947,22.986515
5413,50.375439,23.74021
5414,48.991623,23.178595
5416,49.401719,24.222131
5417,49.774875,23.964232
5418,49.693921,23.146339
5419,49.999126,24.645697
5420,49.399853,23.672989
5421,50.061116,24.497861
5422,49.988562,24.290145
5423,49.058532,23.544427
5424,49.724201,23.924734
5425,50.047648,23.997652
5426,49.834305,24.067807
5427,49.646697,23.859402
5428,49.960708,24.232836
5429,50.031679,24.972802
5430,50.191901,23.531442
5432,49.97251,23.549788
5433,49.590177,23.01509
5434,49.830256,23.77593
5435,49.385183,23.263793
5436,49.62318,24.650887
5437,49.804792,23.072145
5438,49.210012,23.664895
5439,50.391841,24.019102
5440,49.80538,24.136983999999998
5442,49.724077,24.19197
5443,49.877361,23.862104
5444,49.897279,23.631298
5445,49.592773,23.671084
5446,49.916717,24.221129
5447,49.787581,24.01461
5448,49.845956,24.136924
5450,49.876162,24.095306
5451,49.819859,23.907531
5452,50.224752,24.554778
5453,49.960822,23.162809
5454,49.830006,23.905793
5455,49.907196,24.54827
5456,49.803923,23.636278
5457,50.227574,24.377179
5458,49.861514,24.276626
5459,49.878468,23.085848
5461,49.815383,23.885578
5462,50.247558,24.917562
5463,49.236547,23.645617
5464,50.018074,24.034288
5465,49.70769,24.100724
5466,49.43831,24.313706
5467,49.902721,23.941307
5468,49.813012,23.39136
5469,49.834531,24.126671
5470,49.675669,25.158792
5472,49.959517,24.393298
5473,49.002681,23.465983
5474,49.794643,24.065088
5475,48.090202,29.123333
5476,49.353412,24.032368
5478,49.553448,23.103483
5479,49.934323,23.337474
5480,49.731806,24.885002
5481,49.915349,23.517384
5482,49.539356,22.923647
5483,49.463799,23.790817
5484,49.444942,23.003424
5485,49.178507,24.067802
5486,49.328666,22.933309
5487,49.634722,23.919854
5489,49.307788,23.043554
5490,49.173288,23.860776
5491,49.67855,24.30528
5492,49.794611,23.87971
5493,49.868466,24.056344
5495,49.861797,23.966357
5496,50.195516,24.524829
5497,49.989992,24.260227
5498,49.826363,23.906975
5499,49.859521,25.286338
5501,49.783323,23.977299
5502,49.867389,23.04483
5503,49.704738,23.638686
5504,49.782948,24.096666
5505,49.81989,24.873353
5507,49.66583,24.275102
5508,50.312364,24.488344
5509,49.783851,24.149239
5510,49.184321,23.74424
5511,49.81648,24.135691
5513,49.983342,23.634156
5514,49.221135,23.10897
5515,49.788922,24.252586
5516,49.899419,23.961517
5518,49.792026,23.494481
5519,49.836989,23.956317
5520,50.142204,24.391409
5521,49.824594,24.480972
5523,50.327957,23.720105
5524,49.920987,23.72004
5525,49.677812,23.586895
5526,49.965188,24.606909
5527,49.509519,24.276372
5528,50.111123,23.696299
5529,49.764682,25.003304
5530,49.407758,24.297861
5532,49.609919,24.356073
5533,50.212265,23.489522
5534,49.842239,23.971708
5535,50.074862,23.307729
5536,49.636196,23.199449
5537,49.667527,23.252155
5538,49.075931,22.997463
5539,49.653925,23.487536
5540,49.37952,23.457392
5541,49.757646,23.647489
5542,49.265063,23.864342
5543,48.891374,36.318262
5544,49.542573,23.16958
5546,49.785578,24.059068
5547,50.001382,25.114677
5548,49.802954,24.335606
5549,49.510429,22.781624
5550,49.943355,23.120507
5551,49.401501,23.567292
5553,49.980426,24.615863
5554,49.65556,24.00105
5555,50.367169,24.266445
5556,49.21205,23.220794
5557,49.872884,24.176159
5558,49.253541,23.378164
5559,50.084669,24.82334
5560,49.805837,24.120947
5561,49.630007,24.286378
5562,49.216325,24.334919
5563,48.921892,22.985827
5564,49.769599,24.268277
5565,49.83823,24.079735
5567,49.018581,23.897518
5568,49.629366,23.721768
5569,49.65964,23.876203
5570,49.240063,24.254726
5571,49.599408,24.541799
5572,49.816157,24.069331
5573,49.811294,23.858756
5575,50.169238,24.89964
5576,49.667194,24.559198
5577,49.802283,24.013269
5578,49.755787,24.133091
5579,50.217097,23.556578000000002
5580,49.874272,24.106721
5581,49.309158,22.928687
5583,50.113852,23.866348
5584,50.120654,24.348445
5585,50.00985,23.211051
5586,49.843755,24.50693
5587,49.831674,23.955526
5588,49.370192,24.157358
5589,49.75182,24.141964
5590,50.10376,24.242709
5591,49.755118,24.723367
5592,49.332981,24.360749
5593,49.592976,23.129268
5594,49.78355,24.052087
5595,49.722006,23.907455
5597,49.677743,23.810397000000002
5598,49.715837,22.923778
5599,49.003552,23.463152
5600,49.384215,24.134875
5601,49.782531,23.643209
5602,49.780739,23.910386
5603,50.014121,23.948608
5604,49.012862,24.349178
5605,49.469342,23.214384
5606,49.808384,24.017029
5607,49.807728,24.053542
5608,49.882995,23.763867
5609,49.822975,24.084347
5610,49.193929,23.520891
5612,49.832549,23.978527
5613,49.822789,23.965335
5614,50.431368,30.645777
5615,49.098029,23.532781
5616,49.425514,23.746497
5617,49.834797,23.960679
5618,49.79717,23.320947
5619,49.888486,24.020387
5621,49.854396,24.028228
5622,49.770132,23.833485
5623,47.882991,32.762845
5624,49.433926,24.067538
5625,50.366758,23.748432
5626,49.879829,24.038145
5627,49.996869,24.254965
5628,49.312182,22.961057
5629,49.737246,24.01239
5630,51.301659,27.068577
5631,49.807844,24.018989
5633,49.71641,23.908463
5634,49.141511,22.909444
5635,49.693815,23.146153
5636,49.880198,23.947347
5638,49.861992,23.993905
5639,49.81771,24.157869
5640,49.804466,23.995163
5641,49.170567,23.138152
5642,49.28375,23.495691
5643,49.803902,23.051882
5644,49.840242,24.02714
5645,49.654036,23.680122
5646,49.841259,24.09627
5647,49.059145,23.546087
5649,49.35535,23.543091
5650,49.827399,23.640093
5651,49.734198,24.477283
5652,49.877536,24.003861
5653,49.401671,24.22147
5654,49.550164,23.275632
5655,49.355116,23.543424
5657,49.280515,24.047902
5658,50.235008,23.945712
5659,49.832143,24.927725
5660,49.687434,23.703153
5661,48.731881,33.066213
5662,49.972465,24.073874
5664,49.660409,24.655868
5665,49.231266,22.998441
5666,50.312401,24.189811
5667,49.406294,23.137402
5668,49.82285,23.779371
5669,50.299185,24.597549
5670,49.975728,23.533411
5671,49.983448,24.636856
5672,49.532036,22.851111
5673,49.469651,23.800258
5675,49.814115,24.302046
5676,49.805623,24.137223
5677,50.172697,23.785631
5678,50.04091,24.144033
5679,49.798326,23.381705
5680,47.335891,29.878614
5681,49.814327,23.975199
5682,49.184948,24.410057
5683,49.824481,23.910415
5685,49.923917,24.590586000000002
5686,49.948814,23.86063
5687,50.338327,24.643897
5688,49.803478,24.000965
5689,49.802752,24.129362
5690,49.516309,23.197797
5691,49.444731,23.222469
5693,48.352885,22.423577
5694,49.830238,24.02322
5695,49.178741,23.552809
5696,50.068242,24.503006
5697,48.974441,32.250242
5698,49.9045,24.086682
5699,49.865402,24.011114
5701,49.512355,23.958021
5702,49.946082,23.978544
5703,49.638058,23.765265
5705,49.335933,23.594617
5706,49.76194,24.5907
5707,49.499498,24.219835
5708,49.618344,22.96768
5709,49.847013,24.081205
5710,49.84318,24.022783
5712,50.231363,24.692494
5713,49.275439,24.184825
5714,49.837109,23.731268
5715,49.741879,23.116406
5717,49.598856,23.641654
5718,49.776333,25.075408
5719,50.247344,24.917634
5720,49.825065,24.480289
5721,49.818007,23.900634
5722,50.103931,24.346578
5723,49.78509,24.05993
5724,49.679689,24.186478
5725,49.749062,23.336304
5726,49.445798,23.992774
5727,49.635049,23.722772
5728,49.779186,23.861236
5730,49.192804,22.947622
5731,49.515909,24.700947
5732,49.786401,24.146581
5733,49.28302,23.413428
5734,49.634405,24.317232
5735,49.904218,23.308393
5736,50.159843,24.544859
5737,49.894256,23.844827
5739,49.565052,23.070489
5740,49.952503,23.130094
5741,50.206768,23.796363
5742,49.837148,24.074896
5743,49.626228,23.948372
5744,49.150095,23.874298
5745,49.882807,23.088028
5747,49.39425,22.91672
5748,49.185249,23.689556
5749,49.638669,24.326217
5750,48.313993,32.791769
5751,49.891299,25.258354
5752,49.821464,23.936072
5753,49.871305,24.018043
5755,50.097391,23.802332
5756,49.766362,23.106057
5757,49.311471,23.895073
5758,49.988879,24.282251
5759,49.656872,23.863361
5760,49.660422,24.277768000000002
5761,49.807082,23.998861
5763,49.789339,23.714516
5764,50.145615,24.771043
5765,49.930765,24.61962
5766,49.794468,24.062886
5767,50.376991,24.543476
5768,49.844063,24.025633
5769,50.328564,24.201536
5770,49.918499,23.533685
5771,49.780092,23.976289
5772,49.319477,24.226015
5773,49.506859,22.934689
5774,49.876873,24.066336
5776,50.498325,26.104441
5777,49.678959,24.958486
5778,50.228796,24.377316
5779,49.934543,23.333334
5780,49.864501,24.007662
5781,49.447508,22.90453
5782,50.192039,23.531807
5783,50.31135,24.569262
5784,49.917389,24.200466
5785,49.874874,24.102585
5786,49.388955,23.231453
5787,50.216789,23.676144999999998
5788,49.820825,23.878504
5789,49.562394,23.300383
5790,49.668402,24.224703
5792,49.242996,23.837454
5793,50.00935,24.044379
5794,49.972519,23.546537999999998
5795,48.64253,23.097443
5796,49.920767,23.719169
5797,49.933087,24.451015
5798,49.207644,23.482325
5799,49.880715,23.624972
5800,49.829853,23.998148
5802,49.921645,23.725294
5803,50.456665,30.38885
5804,49.055742,23.037471
5805,49.804698,23.076976
5806,49.410534,22.985992
5808,50.128464,23.679669
5809,49.804782,23.991886
5810,49.667232,23.490966
5811,49.292101,24.286922
5812,49.796583,23.193195
5813,49.904592,23.627392
5814,49.988414,24.241386
5815,49.72119,25.102311
5816,49.19905,23.308592
5817,50.002072,24.10155
5818,50.019884,23.429013
5820,49.839804,24.166907
5821,49.829167,23.992228
5822,49.211305,23.012631
5823,48.967077,23.203013
5824,49.794716,24.057659
5825,49.142662,23.242527
5826,49.5801,22.806824
5827,49.917211,24.616008
5828,50.398247,24.053289
5829,49.238084,23.340716
5831,49.915432,23.516104
5832,50.101398,24.179762
5833,49.705192,23.638632
5834,49.002498,23.465865
5836,49.818633,23.133634
5837,49.309698,22.906952
5838,49.794204,23.686805
5839,49.707569,24.10118
5840,49.955391,23.98996
5841,49.62157,24.435982
5843,49.63651,22.938615
5844,49.618475,24.685311
5845,48.901565,23.212937
5846,49.892013,24.10424
5847,49.469642,23.214337
5848,49.226102,23.933832
5849,49.79263,23.933682
5850,50.208584,23.548774
5851,49.400367,24.311501
5852,50.16736,24.437581
5853,50.006254,24.965358
5854,49.542766,22.882164
5855,50.195643,23.744411
5856,49.318381,22.839302
5857,49.535675,22.966827
5858,49.816022,24.178215
5859,49.515652,24.402514
5861,49.229672,24.134124
5862,49.815464,23.884951
5863,49.347174,23.475037
5864,50.24851,24.342506
5865,49.783418,22.776426999999998
5866,49.813507,23.392138
5867,49.488586,23.120024
5868,49.400676,23.986103
5869,49.619052,23.817557
5870,49.783822,24.149486
5871,49.974784,25.292692
5873,49.894688,23.946306
5874,50.049614,23.967614
5875,49.723141,23.918873
5876,49.850265,24.026909
5877,48.92525,24.723426
5878,48.260522,28.9347
5880,50.385508,24.219331
5881,49.828382,23.999695
5882,49.256882,23.602255
5883,49.629623,22.787872
5884,49.723816,24.192705
5885,49.655942,23.869139
5886,49.804247,23.992405
5888,49.834599,24.016052
5889,49.778337,23.966134
5890,49.842208,23.967849
5891,49.877634,23.861415
5892,49.907464,23.464129
5893,49.916842,24.220881
5894,49.992323,24.245458
5895,49.845895,23.929497
5896,49.107089,23.591429
5898,49.831704,23.955899
5899,48.482419,34.237658
5901,50.222031,24.844628
5902,50.034736,24.516543
5903,50.217329,23.516859
5904,49.528039,22.871803
5905,50.171485,23.6894
5906,49.801059,23.950118
5907,49.83868,24.05398
5908,49.95014,23.202451
5910,49.791947,23.495747
5911,49.528956,23.941618
5912,50.076027,24.187284
5913,49.307561,23.04345
5914,49.173618,23.860725
5916,49.117246,22.957178
5917,49.732653,24.861062
5918,49.867286,23.044996
5919,50.16656,24.094827
5920,49.449784,23.956698
5921,49.213422,23.134195
5923,50.073478,23.324288
5924,49.421957,24.02554
5925,49.471774,23.076371
5926,49.784679,23.635108
5928,49.859392,25.286199
5929,49.904404,23.939296
5930,49.783403,23.97718
5931,51.311772,26.302923
5932,49.810474,23.953173
5933,49.794673,23.879259
5934,49.834998,24.083765
5935,49.817455,23.972651
5937,49.477923,24.191383
5938,49.471503,23.386434
5939,49.905711,25.321204
5940,49.869523,24.05677
5941,49.850669,23.41756
5942,49.444388000000004,24.064185
5943,48.808535,23.512515
5945,49.269312,23.398833
5946,50.037725,24.976046
5947,50.186767,23.76482
5948,49.407755,23.942188
5949,49.813641,24.060429
5950,49.423542,23.724402
5951,50.088292,23.756925
5952,50.057384,24.598084
5954,49.811211,24.050518
5955,49.320326,24.050974
5956,50.108757,24.280385
5957,49.614925,23.054017
5958,49.313211,23.451773
5959,49.639025,24.29405
5960,49.809688,24.030449
5961,49.139106,23.643665
5962,49.543423,23.653198
5963,49.837016,23.229042
5965,49.47413,24.307735
5966,49.952969,23.996756
5967,49.20756,24.301928
5968,49.821635,23.920088
5969,49.242774,22.840021
5970,49.569592,23.750062
5971,49.237094,24.298715
5972,49.882325,23.457902
5974,49.135963,23.656977
5975,49.840021,23.994949
5976,49.59614,23.009168
5977,49.914007,23.965395
5978,49.832568,23.835498
5979,50.205535,23.712868
5980,49.897349,23.773453
5981,49.556428,22.80733
5982,50.806324000000004,28.064858
5983,49.261848,24.279899
5984,49.873972,24.109871
5986,50.034366,23.375349
5987,49.712515,24.215693
5988,49.835809,24.074929
5989,49.86026,23.897936
5990,49.905071,24.950799
5991,49.864944,24.040705
5992,49.82233,24.075373
5994,49.817696,24.00358
5995,49.916484,23.17825
5996,49.724008,24.124315
5997,49.45304,23.954027
5998,50.021513,23.381621
5999,49.768665,23.195291
6001,49.782186,23.823128
6002,49.762349,23.823478
6003,49.44302,23.002158
6004,49.185549,24.251403
6005,50.074604,24.731175
6006,49.472556,24.135101
6007,49.799092,24.048855
6010,49.808966,24.078459
6011,49.642494,23.459817
6012,49.91543,23.918285
6013,49.226345,23.351202
6014,49.914462,24.269855
6017,49.603926,23.768335
6018,50.178035,23.518396
6019,49.750991,24.014536
6020,49.658251,23.492924
6021,49.376995,37.203729
6024,49.844983,25.057347
6025,49.830192,23.775986
6026,49.495454,22.754858
6027,49.544673,23.68793
6029,49.827,24.010943
6031,50.168266,24.44359
6032,49.841926,23.742273
6033,49.873345,23.706373
6034,50.364315,24.219426
6035,49.812837,24.34262
6036,50.060481,23.428284
6037,49.818036,24.153188
6038,48.898173,22.45819
6041,49.825863,23.967624
6042,49.933085,24.516485
6043,49.956390999999996,23.990782
6044,49.21861,24.24667
